       x               Bx            y              By             z           Bz       gamma          ID
  1.74749601E-02  1.00168569E-02 -1.27204286E-02 -1.95831366E-03  0.00000000E+00  5.40218374E-01  1.18840642E+00  1.86000000E+02
  1.05490760E-02  9.11737472E-03  2.60019311E-03 -5.75689612E-03  0.00000000E+00  5.35519281E-01  1.18419690E+00  1.87000000E+02
 -1.77070157E-03 -6.04530470E-03 -6.56314951E-03  9.84835762E-03  0.00000000E+00  5.44902569E-01  1.19272001E+00  1.88000000E+02
  5.02864706E-03  5.63144058E-03  2.53948537E-03 -8.17999213E-03  0.00000000E+00  5.67645218E-01  1.21475187E+00  1.89000000E+02
  1.05380202E-02  4.61326361E-03  1.53247342E-02 -9.64323968E-03  0.00000000E+00  5.47107289E-01  1.19475137E+00  1.90000000E+02
  9.80010243E-03 -3.40124790E-03  1.44469532E-03 -7.28537646E-03  0.00000000E+00  5.61940836E-01  1.20898759E+00  1.91000000E+02
 -1.69044418E-02 -8.12533181E-04  1.49825681E-02 -3.00951976E-03  0.00000000E+00  5.30417857E-01  1.17962003E+00  1.92000000E+02
 -1.14506647E-02  6.92240748E-03  1.75097805E-02 -7.94156524E-03  0.00000000E+00  5.48877724E-01  1.19640658E+00  1.93000000E+02
 -2.64278041E-03 -7.52034476E-03  1.66562563E-02 -5.66709372E-03  0.00000000E+00  5.62221532E-01  1.20928773E+00  1.94000000E+02
 -9.12240497E-03  9.11884669E-03 -1.11570854E-02  4.12148073E-06  0.00000000E+00  5.33518242E-01  1.18239732E+00  1.95000000E+02
  1.48580944E-02  6.62424161E-03  7.72657369E-03 -6.31460019E-03  0.00000000E+00  5.38382033E-01  1.18673065E+00  1.96000000E+02
  9.17584915E-03 -6.28494767E-04 -1.75704196E-02 -1.01237058E-02  0.00000000E+00  5.61908688E-01  1.20898945E+00  1.97000000E+02
 -7.32084924E-04  6.97160515E-03  5.48329040E-03  4.95685754E-04  0.00000000E+00  5.44623071E-01  1.19238996E+00  1.98000000E+02
  7.07169996E-03  5.12353692E-03  6.35415032E-04  6.66448380E-03  0.00000000E+00  5.41650632E-01  1.18968070E+00  1.99000000E+02
 -1.43104249E-02  1.03342109E-03 -1.61010363E-02  1.56843582E-03  0.00000000E+00  5.50138184E-01  1.19750222E+00  2.00000000E+02
 -6.26945496E-03 -6.23419013E-03 -1.86726597E-02 -2.39561365E-04  0.00000000E+00  5.46412613E-01  1.19403999E+00  2.01000000E+02
  6.69089390E-03  2.85388695E-03 -7.02242850E-03  1.81457840E-03  0.00000000E+00  5.45103222E-01  1.19280199E+00  2.02000000E+02
  1.68285821E-02  1.06879307E-02  2.00250762E-03  2.79681937E-03  0.00000000E+00  5.37686144E-01  1.18613735E+00  2.03000000E+02
 -6.26487476E-04  9.61969536E-03 -5.82118391E-03  8.88484527E-03  0.00000000E+00  5.58275565E-01  1.20546960E+00  2.04000000E+02
  3.04483486E-03 -4.74724953E-03  5.37638273E-03  5.42035475E-03  0.00000000E+00  5.29674956E-01  1.17900878E+00  2.05000000E+02
 -1.73201591E-02 -3.94854560E-03  1.97093794E-02  4.72276509E-03  0.00000000E+00  5.68153913E-01  1.21521554E+00  2.06000000E+02
 -7.09148521E-03  6.39495911E-03 -1.07672585E-02 -1.07382886E-02  0.00000000E+00  5.41076697E-01  1.18922980E+00  2.07000000E+02
  4.99839442E-03  8.18478979E-03 -1.37777449E-02 -1.63312162E-04  0.00000000E+00  5.57882235E-01  1.20499386E+00  2.08000000E+02
  6.75179231E-03  8.20473483E-03  1.93105443E-02  1.03320170E-02  0.00000000E+00  5.46983367E-01  1.19468675E+00  2.09000000E+02
 -1.07356987E-02  9.85062990E-03  1.70332535E-02  6.31268629E-03  0.00000000E+00  5.53392134E-01  1.20071273E+00  2.10000000E+02
  1.87777309E-02 -7.99085082E-03 -5.84213008E-03 -9.38047869E-03  0.00000000E+00  5.29993703E-01  1.17936761E+00  2.11000000E+02
  1.41071277E-02 -7.31003737E-04 -1.02962232E-02 -2.81235051E-03  0.00000000E+00  5.31967593E-01  1.18097256E+00  2.12000000E+02
  1.15049814E-02 -6.57042470E-03 -2.37288133E-03 -4.63057598E-03  0.00000000E+00  5.66832110E-01  1.21389554E+00  2.13000000E+02
  1.95442265E-02 -7.96873272E-03 -9.25010717E-03 -1.07938492E-04  0.00000000E+00  5.65380043E-01  1.21242684E+00  2.14000000E+02
  1.62319010E-02  5.30567017E-03  1.05142476E-02  1.06053553E-02  0.00000000E+00  5.63256696E-01  1.21036527E+00  2.15000000E+02
 -1.33012614E-02  2.11550734E-03  9.10936824E-03 -3.10264911E-03  0.00000000E+00  5.59784484E-01  1.20681164E+00  2.16000000E+02
 -5.23688206E-03  2.68893147E-03 -5.27099394E-03  9.05031002E-03  0.00000000E+00  5.63346924E-01  1.21040975E+00  2.17000000E+02
  4.00994572E-03  2.15646630E-03  1.91517600E-02 -1.61721410E-03  0.00000000E+00  5.66930126E-01  1.21394364E+00  2.18000000E+02
  9.53820931E-05  8.46525028E-03  7.04602285E-04  3.42612633E-03  0.00000000E+00  5.68026202E-01  1.21512618E+00  2.19000000E+02
  1.28941593E-02  4.29152270E-03 -8.30793484E-03  9.45150478E-05  0.00000000E+00  5.48590253E-01  1.19605733E+00  2.20000000E+02
  7.50281243E-03 -7.50709865E-03  1.95995472E-02 -7.70484382E-03  0.00000000E+00  5.55836297E-01  1.20304780E+00  2.21000000E+02
  1.41736461E-03 -2.19012303E-03  1.51508745E-02 -6.03274202E-03  0.00000000E+00  5.46939547E-01  1.19453262E+00  2.22000000E+02
 -9.06170206E-03  4.23800154E-03 -8.20996052E-03 -1.34432587E-04  0.00000000E+00  5.37265668E-01  1.18567364E+00  2.23000000E+02
 -1.80496410E-02  2.24391388E-03  1.13863049E-02 -1.87610467E-03  0.00000000E+00  5.47873207E-01  1.19537685E+00  2.24000000E+02
 -1.37121899E-02 -9.15264366E-03 -3.51443485E-03  1.04912001E-02  0.00000000E+00  5.58006138E-01  1.20522583E+00  2.25000000E+02
  1.45912625E-02 -1.02283028E-02  9.90798844E-03 -8.55142583E-03  0.00000000E+00  5.28047912E-01  1.17770382E+00  2.26000000E+02
  1.43244682E-02  7.74104054E-03 -9.78681750E-03 -1.04731119E-02  0.00000000E+00  5.28632007E-01  1.17820158E+00  2.27000000E+02
 -5.48949783E-03 -9.73579248E-03  1.60179163E-02  9.45412200E-03  0.00000000E+00  5.44191188E-01  1.19210616E+00  2.28000000E+02
 -1.27347254E-02 -3.52654597E-03 -1.57121063E-02 -1.11420064E-02  0.00000000E+00  5.57826503E-01  1.20500032E+00  2.29000000E+02
  3.68554720E-03  8.71095090E-03 -8.69329765E-04  4.82183908E-03  0.00000000E+00  5.45105442E-01  1.19287846E+00  2.30000000E+02
 -1.30864378E-02  6.39980878E-03 -1.49483922E-02 -3.69590901E-03  0.00000000E+00  5.48881816E-01  1.19636216E+00  2.31000000E+02
 -4.04820734E-04  8.13088593E-03  1.78270353E-02  4.30001069E-03  0.00000000E+00  5.45561457E-01  1.19328845E+00  2.32000000E+02
 -1.03615857E-02  6.09167284E-03  3.16666069E-03 -9.39406280E-03  0.00000000E+00  5.30705156E-01  1.17996529E+00  2.33000000E+02
  3.53871031E-03 -1.25203325E-03  1.54048052E-02  1.01616950E-02  0.00000000E+00  5.37093564E-01  1.18559192E+00  2.34000000E+02
  1.53899087E-02  1.04398852E-02  8.22136427E-03 -1.02873097E-02  0.00000000E+00  5.62894467E-01  1.21006950E+00  2.35000000E+02
 -1.28891607E-03 -5.76882127E-03  1.21933205E-02 -8.76599521E-03  0.00000000E+00  5.35620541E-01  1.18428186E+00  2.36000000E+02
  6.82114414E-04 -6.89165574E-03 -1.38614877E-02 -5.51575440E-03  0.00000000E+00  5.38636812E-01  1.18695515E+00  2.37000000E+02
 -1.59159448E-02 -2.16289958E-03 -8.72629216E-03  4.91650180E-03  0.00000000E+00  5.45123121E-01  1.19283517E+00  2.38000000E+02
 -1.64705540E-02 -9.57410080E-03 -5.99466643E-03 -1.55028896E-03  0.00000000E+00  5.31086340E-01  1.18027218E+00  2.39000000E+02
 -1.66800775E-02  6.29789931E-03 -1.26584216E-02  5.37776020E-03  0.00000000E+00  5.39562518E-01  1.18778274E+00  2.40000000E+02
  1.32617782E-02  3.03384653E-03 -1.48850776E-02  8.86172919E-03  0.00000000E+00  5.31837501E-01  1.18092389E+00  2.41000000E+02
 -1.35357748E-02 -8.64528706E-03 -4.77897580E-03  9.16641333E-03  0.00000000E+00  5.51257154E-01  1.19869547E+00  2.42000000E+02
 -8.95472537E-03  9.20216394E-03  8.17364704E-03 -6.90349367E-03  0.00000000E+00  5.47503069E-01  1.19513637E+00  2.43000000E+02
  1.87170773E-02 -5.40070459E-03 -5.82617547E-03  2.89556908E-03  0.00000000E+00  5.44196777E-01  1.19198714E+00  2.44000000E+02
  5.47690424E-03 -7.27591483E-03 -6.84808192E-04  5.82693859E-03  0.00000000E+00  5.31985828E-01  1.18105315E+00  2.45000000E+02
 -1.59462718E-03  7.65679612E-03  8.70740123E-03 -1.04383562E-03  0.00000000E+00  5.46834702E-01  1.19445068E+00  2.46000000E+02
  1.35616805E-02 -2.53670354E-03 -1.59373495E-02  5.04740818E-03  0.00000000E+00  5.62235042E-01  1.20925098E+00  2.47000000E+02
 -1.42174625E-02 -9.80077614E-03 -2.70648164E-03  1.03688926E-02  0.00000000E+00  5.59793688E-01  1.20698723E+00  2.48000000E+02
  9.21231924E-03  1.01927426E-02 -4.55265598E-03  1.48398869E-03  0.00000000E+00  5.43299406E-01  1.19121953E+00  2.49000000E+02
 -3.74029137E-03  2.98129173E-03  5.48819743E-03  3.98661545E-03  0.00000000E+00  5.61574055E-01  1.20858846E+00  2.50000000E+02
  1.53942299E-02 -7.03833082E-03  1.30065462E-02 -4.09139992E-03  0.00000000E+00  5.28617023E-01  1.17810414E+00  2.51000000E+02
  1.48906204E-02 -5.17704930E-03  1.62115753E-02 -7.99803723E-03  0.00000000E+00  5.28243919E-01  1.17780190E+00  2.52000000E+02
 -4.80386226E-03  1.25545010E-04  9.66641825E-04  9.31544246E-03  0.00000000E+00  5.57122845E-01  1.20427107E+00  2.53000000E+02
 -5.09807918E-03  8.09792112E-03 -1.21738713E-02 -8.14635488E-04  0.00000000E+00  5.52940472E-01  1.20021939E+00  2.54000000E+02
 -1.81718912E-02 -7.12949287E-03 -1.57697093E-02 -7.57403601E-03  0.00000000E+00  5.61467490E-01  1.20855646E+00  2.55000000E+02
 -1.28054251E-02  6.83699334E-03 -1.03403307E-02  8.42809888E-03  0.00000000E+00  5.65874638E-01  1.21297417E+00  2.56000000E+02
  1.52253454E-02 -2.81371035E-03  3.90613681E-03  3.39365489E-04  0.00000000E+00  5.62520984E-01  1.20951430E+00  2.57000000E+02
 -1.01103841E-02 -8.93040048E-03  1.99183803E-02 -1.61472072E-03  0.00000000E+00  5.36369686E-01  1.18492628E+00  2.58000000E+02
  1.20652364E-02  6.90332699E-04 -1.80118540E-02 -6.51320148E-03  0.00000000E+00  5.31146525E-01  1.18028267E+00  2.59000000E+02
 -1.05160999E-02  1.05705220E-02  1.57980872E-02 -9.18391277E-03  0.00000000E+00  5.65554479E-01  1.21272088E+00  2.60000000E+02
 -7.54753973E-03  1.14739516E-03  3.21882636E-03 -8.84221159E-03  0.00000000E+00  5.67305239E-01  1.21438906E+00  2.61000000E+02
  8.94353629E-03 -9.60789800E-03 -1.25240595E-02  1.80573433E-03  0.00000000E+00  5.31253747E-01  1.18041965E+00  2.62000000E+02
 -1.94462148E-02  3.91854402E-03 -1.20911118E-02  3.42019150E-03  0.00000000E+00  5.46142459E-01  1.19377874E+00  2.63000000E+02
 -5.80119263E-03  9.64903231E-03 -1.75481274E-02  8.12549019E-03  0.00000000E+00  5.38473634E-01  1.18687610E+00  2.64000000E+02
  1.35557226E-02  5.67581712E-03 -1.71294318E-02 -2.53318725E-03  0.00000000E+00  5.34638495E-01  1.18335071E+00  2.65000000E+02
  1.52800231E-02  2.56561301E-04  1.65152710E-03 -1.07274078E-02  0.00000000E+00  5.60747260E-01  1.20784983E+00  2.66000000E+02
  7.10508842E-03 -1.85379631E-03  1.67194558E-02  5.36865087E-03  0.00000000E+00  5.28326994E-01  1.17782580E+00  2.67000000E+02
 -1.80137196E-02 -6.28075835E-03  1.12449510E-02  3.40051834E-03  0.00000000E+00  5.55749671E-01  1.20290766E+00  2.68000000E+02
 -2.02405656E-03  4.72840464E-03 -7.39319941E-03  4.68476756E-03  0.00000000E+00  5.38170587E-01  1.18650753E+00  2.69000000E+02
 -5.11964427E-03  5.75967879E-03  1.31607648E-02 -8.65665412E-03  0.00000000E+00  5.55441284E-01  1.20265920E+00  2.70000000E+02
 -1.41448662E-02  1.00484781E-03  9.89207200E-03  2.24932280E-03  0.00000000E+00  5.47979359E-01  1.19547409E+00  2.71000000E+02
  8.71294154E-03 -1.07141936E-02 -1.04142328E-02  5.89789660E-03  0.00000000E+00  5.48712418E-01  1.19628428E+00  2.72000000E+02
 -1.79266757E-02 -9.59029082E-03  9.00998681E-03  6.88804272E-03  0.00000000E+00  5.63771270E-01  1.21087869E+00  2.73000000E+02
 -1.87552906E-02 -9.91421813E-03 -1.40513017E-02 -5.92538204E-03  0.00000000E+00  5.38316153E-01  1.18671287E+00  2.74000000E+02
  7.96951390E-03 -3.87719803E-03  1.90193561E-02  2.95125477E-03  0.00000000E+00  5.29046986E-01  1.17844130E+00  2.75000000E+02
 -1.66785158E-02  3.63470376E-03  1.68646801E-02  7.91083074E-03  0.00000000E+00  5.51064698E-01  1.19844139E+00  2.76000000E+02
  1.32853878E-02  9.77016651E-03  7.46505324E-03 -2.41915941E-04  0.00000000E+00  5.26619994E-01  1.17640882E+00  2.77000000E+02
  1.10225465E-02 -2.24456436E-03 -1.38677689E-02  1.45695859E-03  0.00000000E+00  5.59919297E-01  1.20693821E+00  2.78000000E+02
  1.42084462E-02  1.06684945E-02 -1.46113614E-02  2.35735784E-03  0.00000000E+00  5.37234498E-01  1.18573023E+00  2.79000000E+02
 -1.19789967E-02 -4.44975857E-03  4.12165115E-03 -7.16672834E-03  0.00000000E+00  5.39080635E-01  1.18734963E+00  2.80000000E+02
  1.93646128E-02 -8.49124178E-03  9.86867459E-03 -4.53997757E-03  0.00000000E+00  5.32036916E-01  1.18110272E+00  2.81000000E+02
 -1.78176373E-02  1.21427898E-03  9.19553736E-03 -2.77634748E-03  0.00000000E+00  5.49776584E-01  1.19716572E+00  2.82000000E+02
 -9.82207832E-03 -5.98156332E-03 -1.09555675E-02  5.84138196E-03  0.00000000E+00  5.33836389E-01  1.18266713E+00  2.83000000E+02
 -3.22782056E-03  7.24391931E-03  1.82056406E-02 -1.26120119E-03  0.00000000E+00  5.48324799E-01  1.19583877E+00  2.84000000E+02
  5.87143016E-03 -7.42580438E-03  9.39851431E-03  2.48054858E-03  0.00000000E+00  5.64917598E-01  1.21195935E+00  2.85000000E+02
  3.20145374E-03  1.31506848E-03  4.33784445E-03 -2.89571276E-03  0.00000000E+00  5.60573029E-01  1.20758525E+00  2.86000000E+02
  4.36277412E-03 -8.82975700E-03  1.83198338E-02  2.57469516E-03  0.00000000E+00  5.48954503E-01  1.19645615E+00  2.87000000E+02
 -1.05060843E-02  2.80844935E-03 -1.57518157E-02  7.08618345E-03  0.00000000E+00  5.61988907E-01  1.20902955E+00  2.88000000E+02
 -1.09380680E-05 -2.18839794E-03 -1.54834035E-02 -9.45170669E-03  0.00000000E+00  5.28130975E-01  1.17770718E+00  2.89000000E+02
 -3.34411210E-03  9.12051806E-03  4.92884118E-03  9.16567380E-03  0.00000000E+00  5.66754167E-01  1.21390826E+00  2.90000000E+02
 -1.31230614E-02  2.55281488E-03  1.77699634E-02  7.04295362E-04  0.00000000E+00  5.56681961E-01  1.20377289E+00  2.91000000E+02
  1.62846819E-02 -1.91828987E-03  2.93351847E-03  7.92857017E-03  0.00000000E+00  5.33626270E-01  1.18247888E+00  2.92000000E+02
  4.98192192E-03  4.23370667E-04  1.53425383E-02 -1.02227560E-02  0.00000000E+00  5.50243149E-01  1.19768828E+00  2.93000000E+02
 -1.67987526E-02 -9.20980428E-03  1.44324861E-02 -6.08523624E-03  0.00000000E+00  5.52827124E-01  1.20015911E+00  2.94000000E+02
  8.02725321E-03 -3.24940353E-03  9.19095971E-03 -4.76707401E-03  0.00000000E+00  5.48373092E-01  1.19586629E+00  2.95000000E+02
 -8.30353797E-03  8.91727238E-03 -4.94663301E-03  2.78970267E-03  0.00000000E+00  5.41161339E-01  1.18924889E+00  2.96000000E+02
 -1.00290369E-02  2.41304145E-03  8.34651384E-03 -1.09295350E-02  0.00000000E+00  5.53932354E-01  1.20122077E+00  2.97000000E+02
  9.88149458E-03  6.34196712E-03 -6.00754056E-03  3.25256446E-03  0.00000000E+00  5.62241715E-01  1.20927431E+00  2.98000000E+02
  1.89897987E-02  4.26787275E-03  9.09068868E-03 -4.72316133E-03  0.00000000E+00  5.49235044E-01  1.19668231E+00  2.99000000E+02
 -9.42007167E-05 -1.88844880E-03  1.52115621E-02  6.65473559E-03  0.00000000E+00  5.64539255E-01  1.21156722E+00  3.00000000E+02
  1.50608898E-02  5.77001683E-03 -2.40347554E-03 -1.14778551E-03  0.00000000E+00  5.55826472E-01  1.20296769E+00  3.01000000E+02
  1.88771846E-02  7.10358094E-03 -8.87096622E-03  3.44303731E-03  0.00000000E+00  5.46440136E-01  1.19408551E+00  3.02000000E+02
 -7.77879161E-03 -8.07653186E-03  1.31539476E-02 -7.68260762E-03  0.00000000E+00  5.51588142E-01  1.19898021E+00  3.03000000E+02
  7.96908407E-03  7.76490283E-04 -1.54288265E-02  8.14062750E-03  0.00000000E+00  5.63922646E-01  1.21096584E+00  3.04000000E+02
 -4.69018913E-03 -9.02102908E-03 -1.91408523E-03  5.79300954E-03  0.00000000E+00  5.56489070E-01  1.20367976E+00  3.05000000E+02
  1.55289791E-02 -5.39331516E-03 -9.45876345E-03 -8.04539450E-04  0.00000000E+00  5.33544980E-01  1.18237675E+00  3.06000000E+02
  1.78097534E-02 -9.81899849E-03  7.14743392E-03  1.43679752E-03  0.00000000E+00  5.44242363E-01  1.19208076E+00  3.07000000E+02
  1.18115765E-02  8.81003293E-03 -5.62540275E-03  7.23325919E-03  0.00000000E+00  5.51225251E-01  1.19864036E+00  3.08000000E+02
  1.37708437E-02  2.40218956E-03  1.43617529E-02 -1.07782672E-02  0.00000000E+00  5.45885428E-01  1.19362073E+00  3.09000000E+02
  1.40753694E-02  2.99608539E-03 -1.67544175E-02  1.96649361E-03  0.00000000E+00  5.64256486E-01  1.21125238E+00  3.10000000E+02
  7.24660406E-03 -3.56386477E-03  1.58590182E-02 -1.06576971E-02  0.00000000E+00  5.63102605E-01  1.21019872E+00  3.11000000E+02
 -1.08019087E-02  7.17371199E-03  6.21774366E-03 -3.54402496E-03  0.00000000E+00  5.36143366E-01  1.18470917E+00  3.12000000E+02
  7.00255400E-03  3.26133265E-04 -1.74967674E-02  1.02173547E-03  0.00000000E+00  5.27052145E-01  1.17670279E+00  3.13000000E+02
 -1.45204267E-02 -1.62849455E-06  8.43426642E-03 -6.08198824E-03  0.00000000E+00  5.29661328E-01  1.17898472E+00  3.14000000E+02
  8.00715294E-03  5.96753423E-03  8.02015624E-03  1.03341548E-02  0.00000000E+00  5.36590166E-01  1.18517309E+00  3.15000000E+02
  6.45902459E-03  6.91159113E-03  7.36611530E-03 -5.11419798E-03  0.00000000E+00  5.27503219E-01  1.17714984E+00  3.16000000E+02
 -2.74466522E-03 -8.90795253E-03  5.28345946E-03  3.58471700E-03  0.00000000E+00  5.56866562E-01  1.20402656E+00  3.17000000E+02
  1.08273302E-02  1.11221942E-03 -8.56033684E-03  7.80967851E-03  0.00000000E+00  5.51595232E-01  1.19893350E+00  3.18000000E+02
  2.66998291E-03 -8.28009613E-03  1.18197114E-02 -4.23213183E-03  0.00000000E+00  5.40634736E-01  1.18876939E+00  3.19000000E+02
 -4.22198590E-03 -9.03655096E-03  9.53392457E-03  5.75192155E-03  0.00000000E+00  5.38713598E-01  1.18705512E+00  3.20000000E+02
 -9.94475748E-03  7.32242038E-03  1.78192529E-02 -4.62391748E-03  0.00000000E+00  5.57458935E-01  1.20458802E+00  3.21000000E+02
  9.09005831E-03  3.96232618E-03  8.31572254E-03  7.79851169E-03  0.00000000E+00  5.40833074E-01  1.18894124E+00  3.22000000E+02
 -8.62174647E-03 -6.52457527E-03 -1.34519884E-02  9.27400875E-03  0.00000000E+00  5.40280616E-01  1.18848335E+00  3.23000000E+02
  7.88882164E-03 -5.92114691E-03  1.49260728E-02 -6.17107124E-03  0.00000000E+00  5.64155940E-01  1.21120515E+00  3.24000000E+02
 -5.53153258E-03  5.39049610E-03  6.58405402E-03 -3.09626458E-03  0.00000000E+00  5.52479147E-01  1.19975496E+00  3.25000000E+02
  6.84145673E-03  7.11658597E-03 -4.86724552E-03  1.44964908E-03  0.00000000E+00  5.31503957E-01  1.18060315E+00  3.26000000E+02
  2.86554933E-03 -9.01376917E-03  1.92614252E-02 -2.99777666E-03  0.00000000E+00  5.59358100E-01  1.20645935E+00  3.27000000E+02
 -1.03535043E-03 -5.91783016E-03  1.30543655E-02  8.28832042E-03  0.00000000E+00  5.46872620E-01  1.19452352E+00  3.28000000E+02
  1.18862742E-03  2.03466668E-03 -3.08827531E-03  8.29404617E-03  0.00000000E+00  5.41915505E-01  1.18992431E+00  3.29000000E+02
 -6.70853556E-03  7.35227428E-03 -1.18283194E-02  8.91983981E-03  0.00000000E+00  5.26913473E-01  1.17669164E+00  3.30000000E+02
  1.33386074E-02 -7.35898730E-03  1.23115925E-02 -8.22876684E-03  0.00000000E+00  5.36484858E-01  1.18506195E+00  3.31000000E+02
  1.03632858E-02 -2.69944658E-03  1.06956873E-02  4.32040777E-03  0.00000000E+00  5.61995414E-01  1.20900760E+00  3.32000000E+02
 -1.70364908E-03 -1.90945748E-03  1.25703076E-03  8.73314190E-04  0.00000000E+00  5.53756707E-01  1.20094750E+00  3.33000000E+02
  7.44621392E-03 -5.57767458E-03 -9.80298966E-03  4.45948798E-03  0.00000000E+00  5.59088769E-01  1.20616052E+00  3.34000000E+02
  8.81056510E-03 -9.73977403E-03  9.67026070E-03 -7.52992087E-03  0.00000000E+00  5.61318294E-01  1.20844690E+00  3.35000000E+02
 -1.24373459E-02 -4.11618792E-03 -8.93124641E-03 -1.05221919E-02  0.00000000E+00  5.63025802E-01  1.21012329E+00  3.36000000E+02
  1.47394309E-02  1.40798577E-03 -1.07416555E-02 -2.88760783E-03  0.00000000E+00  5.48813169E-01  1.19625973E+00  3.37000000E+02
 -1.97172091E-02  3.56893373E-03  1.21570602E-02  1.07679439E-02  0.00000000E+00  5.61037098E-01  1.20814834E+00  3.38000000E+02
 -1.95804986E-02  8.98498925E-03  1.14608031E-02 -5.45985798E-03  0.00000000E+00  5.62359936E-01  1.20944473E+00  3.39000000E+02
  1.13299776E-02 -1.52042250E-03 -7.12235837E-03 -7.94157859E-03  0.00000000E+00  5.36578871E-01  1.18509890E+00  3.40000000E+02
 -1.98200367E-02  1.58211059E-04 -1.30315661E-02  8.03791528E-03  0.00000000E+00  5.63866848E-01  1.21090798E+00  3.41000000E+02
 -1.03202967E-02 -1.94775102E-03  1.73811348E-02 -6.31933053E-03  0.00000000E+00  5.43020370E-01  1.19091075E+00  3.42000000E+02
 -1.59821937E-02 -4.08529392E-03  1.45737922E-02  3.28701407E-03  0.00000000E+00  5.27586092E-01  1.17718329E+00  3.43000000E+02
  3.69323978E-05  4.62871057E-04  1.38189272E-02  9.12966224E-03  0.00000000E+00  5.67273644E-01  1.21436060E+00  3.44000000E+02
  1.01804135E-02 -6.04741510E-03 -6.35118563E-03  1.75805940E-03  0.00000000E+00  5.40387318E-01  1.18850550E+00  3.45000000E+02
  1.58639193E-02  1.26629114E-03  1.36036027E-02 -3.96967009E-03  0.00000000E+00  5.65297999E-01  1.21230307E+00  3.46000000E+02
